province,month,day,PM2.5,PM10,SO2,NO2,CO,O3,SO2-AQI,NO2-AQI,PM10-AQI,CO-AQI,PM2.5-AQI,O3-AQI,AQI,data,type
上海市,1,1,103.0796,138.40679999999998,12.6844,57.92719999999999,1.232,40.5348,12.6844,72.40899999999999,94.20339999999999,30.8,135.0995,20.2674,135.0995,103.0796,PM2.5
上海市,1,2,25.3624,38.6976,8.71,36.16920000000001,0.5835999999999999,53.45799999999999,8.71,45.211500000000015,38.6976,14.589999999999998,36.232,26.728999999999996,45.211500000000015,36.16920000000001,NO2
上海市,1,3,22.1312,36.60680000000001,8.132,23.080000000000005,0.6144000000000002,61.206800000000015,8.132,28.85000000000001,36.60680000000001,15.360000000000005,31.616,30.603400000000008,36.60680000000001,36.60680000000001,PM10
上海市,1,4,9.158400000000002,13.806799999999996,6.4764,24.024,0.5696,51.276,6.4764,30.03,13.806799999999996,14.24,13.083428571428575,25.638,30.03,24.024,NO2
上海市,1,5,25.118,33.0352,8.452,35.1436,0.7592000000000002,40.4092,8.452,43.9295,33.0352,18.980000000000004,35.88285714285714,20.2046,43.9295,35.1436,NO2
上海市,1,6,60.46119999999999,72.6104,11.6468,50.516000000000005,0.9324,32.638400000000004,11.6468,63.14500000000001,61.3052,23.31,81.82649999999998,16.319200000000002,81.82649999999998,60.46119999999999,PM2.5
上海市,1,7,23.501200000000004,28.9912,6.9984,44.8656,0.8448000000000002,26.9432,6.9984,56.082,28.9912,21.120000000000005,33.57314285714286,13.4716,56.082,44.8656,NO2
上海市,1,8,90.05680000000001,106.94360000000002,14.466399999999998,45.2244,1.3219999999999998,34.8476,14.466399999999998,56.5305,78.4718,33.05,118.82100000000001,17.4238,118.82100000000001,90.05680000000001,PM2.5
上海市,1,9,26.534399999999994,52.27439999999999,14.1128,38.8132,0.7284,56.8484,14.1128,48.5165,51.13719999999999,18.21,37.90628571428571,28.4242,51.13719999999999,52.27439999999999,PM10
上海市,1,10,32.168,65.3064,16.500799999999998,47.7644,0.7636,42.74400000000001,16.500799999999998,59.7055,57.6532,19.09,45.95428571428572,21.372000000000003,59.7055,47.7644,NO2
上海市,1,11,43.4076,71.8768,20.66520000000001,54.9616,0.8776000000000002,33.57999999999999,20.66520000000001,68.702,60.9384,21.940000000000005,60.5095,16.789999999999996,68.702,54.9616,NO2
上海市,1,12,31.6504,51.7248,17.2476,50.56320000000001,0.8676,30.246800000000004,17.2476,63.20400000000001,50.8624,21.69,45.21485714285715,15.123400000000002,63.20400000000001,50.56320000000001,NO2
上海市,1,13,56.3964,77.4196,18.703199999999995,82.5516,1.148,18.3204,18.703199999999995,101.2758,63.7098,28.7,76.74549999999999,9.1602,101.2758,82.5516,NO2
上海市,1,14,31.28120000000001,44.66799999999999,11.182799999999997,53.281200000000005,0.6208,37.42080000000001,11.182799999999997,66.60150000000002,44.66799999999999,15.52,44.68742857142858,18.710400000000003,66.60150000000002,53.281200000000005,NO2
上海市,1,15,39.5908,52.823999999999984,11.9232,64.08480000000002,0.7600000000000001,32.7928,11.9232,80.10600000000002,51.41199999999999,19.000000000000004,55.7385,16.3964,80.10600000000002,64.08480000000002,NO2
上海市,1,16,67.01280000000001,84.72319999999999,10.572800000000004,68.80199999999999,0.8811999999999999,17.658,10.572800000000004,86.0025,67.3616,22.029999999999998,90.01600000000002,8.829,90.01600000000002,67.01280000000001,PM2.5
上海市,1,17,110.8256,148.80960000000005,12.9604,67.3928,1.2476000000000005,18.3552,12.9604,84.24099999999999,99.40480000000002,31.190000000000012,144.78199999999998,9.1776,144.78199999999998,110.8256,PM2.5
上海市,1,18,87.1464,123.006,12.3188,52.54360000000001,0.9328,36.57040000000001,12.3188,65.67950000000002,86.503,23.32,115.18299999999999,18.285200000000003,115.18299999999999,87.1464,PM2.5
